"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT16","WT17","WT18","WT19","WT22"
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-07-14","12.30",,,"0.17","0.0","0.0","63","65","59","  340","  300",,"25.9","31.1","    1",,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-07-15","4.25",,,"0.00","0.0","0.0","65","78","52","  310","  300",,"10.1","19.9","    1",,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-07-16","9.40",,,"0.00","0.0","0.0","69","78","58","  160","  140",,"21.0","28.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-07-17","11.18",,,"0.00","0.0","0.0","72","82","62","  290","  310",,"23.0","28.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-07-18","4.25",,,"0.00","0.0","0.0","72","86","57","  260","  290",,"10.1","14.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-07-19","13.65",,,"0.00","0.0","0.0","77","88","66","  160","  180",,"25.9","36.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-07-20","10.29",,,"0.04","0.0","0.0","79","89","69","  120","  120",,"18.1","28.0","    1",,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-07-21","5.37",,,"0.01","0.0","0.0","79","90","67","  110","  120",,"15.0","18.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-07-22","4.47",,,"0.00","0.0","0.0","79","92","63","   30","   20",,"14.1","19.0","    1",,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-07-23","10.29",,,"0.15","0.0","0.0","78","84","70","  110","  110",,"25.9","33.1","    1",,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-07-24","11.86",,,"0.00","0.0","0.0","74","83","62","  290","  300",,"23.9","30.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-07-25","7.38",,,"0.00","0.0","0.0","74","91","57","  190","  200",,"18.1","23.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-07-26","7.16",,,"1.34","0.0","0.0","78","86","65","  310","  320",,"53.0","65.1","    1",,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-07-27","11.86",,,"0.02","0.0","0.0","72","79","63","  350","   10",,"21.0","28.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-07-28","6.49",,,"0.00","0.0","0.0","71","81","62","   30","   20",,"16.1","21.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-07-29","4.03",,,"0.00","0.0","0.0","70","81","58","  200","  280",,"10.1","16.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-07-30","10.51",,,"0.00","0.0","0.0","74","81","66","  160","  140",,"18.1","23.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-07-31","14.32",,,"0.00","0.0","0.0","75","85","66","  150","  150",,"21.9","29.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-08-01","13.87",,,"0.00","0.0","0.0","78","87","72","  160","  170",,"23.0","33.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-08-02","5.37",,,"0.00","0.0","0.0","78","87","65","  280","  280",,"13.0","16.1",,,,,,,,"    1",,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-08-03","14.54",,,"0.23","0.0","0.0","76","88","64","  220","  220",,"33.1","42.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-08-04","14.99",,,"0.05","0.0","0.0","76","80","61","  310","  270",,"29.1","36.0","    1",,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-08-05","7.38",,,"0.00","0.0","0.0","68","80","53","  320","  330",,"16.1","23.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-08-06","2.68",,,"0.00","0.0","0.0","68","82","53","   70","   30",,"8.1","11.0","    1",,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-08-07","5.14",,,"0.00","0.0","0.0","71","84","59","  140","  150",,"12.1","15.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-08-08","14.32",,,"0.00","0.0","0.0","73","82","62","  160","  170",,"25.1","33.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-08-09","7.83",,,"0.06","0.0","0.0","76","86","66","  210","  180",,"21.9","28.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-08-10","8.72",,,"0.49","0.0","0.0","71","80","63","  120","  140",,"23.9","33.1","    1",,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-08-11","3.58",,,"0.09","0.0","0.0","74","82","67","  300","  310",,"17.0","21.0","    1",,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-08-12","7.61",,,"0.00","0.0","0.0","74","82","62","  300","  300",,"21.0","25.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-08-13","4.92",,,"0.05","0.0","0.0","68","81","57","  320","  200",,"25.9","35.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-08-14","5.37",,,"0.00","0.0","0.0","69","84","57","  170","  160",,"12.1","15.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-08-15","9.62",,,"0.00","0.0","0.0","71","77","63","  180","  170",,"21.0","27.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-08-16","6.26",,,"0.01","0.0","0.0","70","84","57","   30","   10",,"19.9","25.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-08-17","5.82",,,"0.00","0.0","0.0","74","89","58","  200","  250",,"13.0","15.0","    1","    1",,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-08-18","9.17",,,"0.28","0.0","0.0","72","79","65","   70","   60",,"32.0","40.0","    1",,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-08-19","10.51",,,"0.00","0.0","0.0","68","77","55","  320","  340",,"21.0","25.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-08-20","11.86",,,"0.00","0.0","0.0","65","72","52","  340","  340",,"23.9","29.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-08-21","7.16",,,"0.00","0.0","0.0","62","78","46","  190","  180",,"17.0","21.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-08-22","13.42",,,"0.00","0.0","0.0","71","84","61","  150","  150",,"21.0","31.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-08-23","17.22",,,"0.00","0.0","0.0","78","91","69","  200","  180",,"28.0","40.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-08-24","12.75",,,"0.00","0.0","0.0","71","78","55","  270","  280",,"25.1","32.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-08-25","10.74",,,"0.00","0.0","0.0","63","71","55","  290","  280",,"21.9","28.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-08-26","8.50",,,"0.00","0.0","0.0","63","77","50","  230","  220",,"17.0","21.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-08-27","9.62",,,"0.30","0.0","0.0","65","74","59","  220","  220",,"23.9","32.0","    1",,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-08-28","14.09",,,"0.00","0.0","0.0","71","88","61","  150","  160",,"23.0","30.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-08-29","8.95",,,"0.00","0.0","0.0","78","84","58","  360","  160",,"15.0","21.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-08-30","3.58",,,"0.00","0.0","0.0","66","82","50","   10","  350",,"10.1","15.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-08-31","4.92",,,"0.00","0.0","0.0","66","80","52","   10","   30",,"13.0","18.1","    1",,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-09-01","11.18",,,"0.00","0.0","0.0","68","82","56","  150","  150",,"19.9","25.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-09-02","17.45",,,"0.00","0.0","0.0","70","80","60","  160","  170",,"28.0","36.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-09-03","18.34",,,"0.00","0.0","0.0","72","84","65","  160","  180",,"25.9","36.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-09-04","12.97",,,"0.03","0.0","0.0","74","83","64","  150","  160",,"28.0","36.0","    1",,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-09-05","6.49",,,"0.11","0.0","0.0","67","69","60","  330",,,"13.0",,"    1",,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-09-06","6.26",,,"0.00","0.0","0.0","66","76","59","  360","  350",,"16.1","19.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-09-07","9.40",,,"1.34","0.0","0.0","63","77","51","  250","  250",,"30.0","35.1","    1",,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-09-08","8.28",,,"0.00","0.0","0.0","64","78","54","  200","  210",,"17.0","19.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-09-09","8.28",,,"0.02","0.0","0.0","63","72","51","  320","  320",,"19.9","25.9","    1",,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-09-10","6.04",,,"0.00","0.0","0.0","60","74","46","  290","  280",,"16.1","21.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-09-11","11.41",,,"0.00","0.0","0.0","67","84","57","  160","  170",,"16.1","21.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-09-12","14.32",,,"0.00","0.0","0.0","66","69","51","  350","  340",,"25.1","31.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-09-13","8.05",,,"0.00","0.0","0.0","53","60","40","  350","  350",,"17.0","25.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-09-14","9.17",,,"0.00","0.0","0.0","51","70","37","  140","  140",,"16.1","21.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-09-15","10.51",,,"0.01","0.0","0.0","64","72","60","  160","  150",,"16.1","21.0","    1",,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-09-16","6.49",,,"0.56","0.0","0.0","65","72","59","  330","  330",,"18.1","23.0","    1",,"    1",,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-09-17","8.05",,,"0.00","0.0","0.0","61","75","48","  290","  290",,"15.0","21.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-09-18","10.96",,,"0.00","0.0","0.0","65","76","58","  200","  180",,"19.9","23.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-09-19","11.41",,,"0.00","0.0","0.0","66","78","50","  280","  280",,"25.9","35.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-09-20","5.59",,,"0.20","0.0","0.0","59","70","50","  200","  200",,"14.1","17.0","    1",,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-09-21","11.63",,,"0.00","0.0","0.0","60","76","48","   50","   40",,"23.0","30.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-09-22","16.55",,,"0.00","0.0","0.0","60","71","50","   40","   40",,"21.9","27.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-09-23","10.74",,,"0.16","0.0","0.0","62","67","58","  140","  140",,"21.0","30.0","    1",,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-09-24","17.90",,,"0.17","0.0","0.0","69","80","65","  160","  140",,"25.1","36.9","    1",,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-09-25","16.55",,,"0.00","0.0","0.0","62","68","54","  290","  300",,"35.1","40.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-09-26","17.67",,,"0.00","0.0","0.0","57","67","43","  310","  290",,"35.1","45.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-09-27","11.63",,,"0.00","0.0","0.0","51","65","37","  350","  340",,"23.0","29.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-09-28","6.26",,,"0.00","0.0","0.0","51","67","39","  360","   10",,"13.0","15.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-09-29","6.26",,,"0.00","0.0","0.0","55","68","40","  150","  130",,"15.0","21.9","    1",,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-09-30","11.41",,,"0.00","0.0","0.0","58","73","50","  140","  140",,"18.1","25.1",,,,,,,,"    1",,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-10-01","9.62",,,"0.00","0.0","0.0","62","75","54","  170","  170",,"15.0","21.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-10-02","11.63",,,"0.00","0.0","0.0","66","79","59","  180","  180",,"21.9","29.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-10-03","18.57",,,"0.00","0.0","0.0","68","79","59","  140","  140",,"31.1","40.9",,,,,,,,"    1",,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-10-04","19.24",,,"0.85","0.0","0.0","66","68","58","  150","  160",,"32.0","42.9","    1",,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-10-05","19.46",,,"0.00","0.0","0.0","54","58","42","  240","  240",,"33.1","42.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-10-06","11.41",,,"0.00","0.0","0.0","45","53","36","  230","  220",,"21.0","25.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-10-07","14.76",,,"0.00","0.0","0.0","41","45","32","  270","  270",,"25.1","31.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-10-08","5.37",,,"0.00","0.0","0.0","40","50","31","  340","  330",,"13.0","17.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-10-09","15.88",,,"0.00","0.0","0.0","43","62","29","  150","  150",,"30.0","38.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-10-10","11.41",,,"0.00","0.0","0.0","60","75","47","  350","  350",,"23.9","29.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-10-11","15.66",,,"0.04","0.0","0.0","47","47","38","  340","  340",,"23.0","28.0","    1",,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-10-12","10.07",,,"0.00","0.0","0.0","39","45","31","  310","  340",,"19.9","23.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-10-13","8.50",,,"0.00","0.0","0.0","41","57","30","  170","  180",,"16.1","19.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-10-14","14.54",,,"0.00","0.0","0.0","50","69","43","  160","  170",,"23.9","31.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-10-15","9.17",,,"0.00","0.0","0.0","61","71","42","  290","  280",,"23.9","29.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-10-16","14.32",,,"0.03","0.0","0.0","54","67","38","  130","  130",,"35.1","46.1",,,"    1",,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-10-17","6.04",,,"0.26","0.0","0.0","54","57","44","   90","   80",,"14.1","18.1","    1",,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-10-18","6.49",,,"0.01","0.0","0.0","49","57","40","  330","  340",,"18.1","21.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-10-19","9.62",,,"0.00","0.0","0.0","44","46","32","  290","  330",,"17.0","21.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-10-20","4.70",,,"0.00","0.0","0.0","39","48","29","  210","  210",,"10.1","12.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-10-21","12.53",,,"0.00","0.0","0.0","46","57","38","  160","  160",,"25.9","35.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-10-22","5.82",,,"0.00","0.0","0.0","46","64","30","  140","  150",,"19.9","23.9","    1",,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-10-23","13.20",,,"0.00","0.0","0.0","49","55","32","  290","  290",,"28.0","36.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-10-24","5.59",,,"0.00","0.0","0.0","40","55","27","  130","  140",,"15.0","19.0","    1","    1",,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-10-25","14.76",,,"1.18","0.0","0.0","46","52","42","  110","  120",,"21.9","30.0","    1",,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-10-26","8.72",,,"0.02","0.0","0.0","45","48","44","  170","  120",,"14.1","19.0","    1",,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-10-27","12.30",,,"0.00","0.0","0.0","49","57","46","  150","  160",,"21.9","27.1",,,,,,,,"    1",,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-10-28","10.96",,,"0.00","0.0","0.0","53","60","51","  150","  140",,"19.9","27.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-10-29","12.75",,,"0.00","0.0","0.0","47","52","40","  350","  350",,"23.9","28.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-10-30","8.50",,,"0.00","0.0","0.0","40","44","31","  160","  160",,"19.9","28.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-10-31","17.67",,,"0.00","0.0","0.0","48","70","42","  270","  270",,"33.1","40.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-11-01","7.16",,,"0.00","0.0","0.0","48","52","38","  270","  270",,"21.9","27.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-11-02","5.82",,,"0.00","0.0","0.0","45","57","39","  170","  180",,"16.1","21.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-11-03","4.25",,,"0.00","0.0","0.0","49","62","36","  240","  240",,"10.1","13.0","    1",,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-11-04","5.82",,,"0.00","0.0","0.0","49","68","37","  200","  190",,"10.1","11.0",,,,,,,,"    1",,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-11-05","10.07",,,"0.00","0.0","0.0","54","72","40","  160","  150",,"18.1","23.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-11-06","17.67",,,"0.00","0.0","0.0","59","73","49","  160","  170",,"28.0","35.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-11-07","13.42",,,"0.00","0.0","0.0","57","61","43","  310","  150",,"23.9","29.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-11-08","4.70",,,"0.00","0.0","0.0","44","57","30","  180","  320",,"10.1","12.1",,,,,,,,"    1",,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-11-09","11.63",,,"0.00","0.0","0.0","47","65","37","  190","  180",,"19.9","33.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-11-10","13.87",,,"0.00","0.0","0.0","51","61","38","  340","  350",,"30.0","35.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-11-11","8.28",,,"0.00","0.0","0.0","40","47","25","  180","  180",,"18.1","25.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-11-12","14.99",,,"0.00","0.0","0.0","42","59","33","  200","  190",,"25.9","32.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-11-13","12.30",,,"0.00","0.0","0.0","49","67","36","  290","  290",,"23.9","30.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-11-14","7.16",,,"0.00","0.0","0.0","43","49","33","  160","  160",,"16.1","19.0","    1","    1",,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-11-15","10.51",,,"0.03","0.0","0.0","48","59","33","  320","  310",,"21.0","23.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-11-16","11.41",,,"0.00","0.0","0.0","45","59","34","  160","  180",,"29.1","36.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-11-17","19.24",,,"0.17","2.1","0.0","42","44","33","  360","  360",,"30.0","35.1","    1",,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-11-18","27.74",,,"0.04","0.7","3.1","33","34","26","  340","  350",,"40.9","51.0","    1",,,,,,,"    1",,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-11-19","8.72",,,"0.00","0.0","2.0","26","32","19","  340","  350",,"17.0","23.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-11-20","13.65",,,"0.00","0.0","0.0","27","32","25","  140","  140",,"25.1","31.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-11-21","16.11",,,"0.00","0.0","0.0","29","37","23","  130","  130",,"25.1","34.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-11-22","12.75",,,"0.31","0.0","0.0","35","36","34","  150","  150",,"28.0","36.9","    1",,,,,"    1",,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-11-23","6.71",,,"0.00","0.0","0.0","35","35","34","  340","  330",,"16.1","19.0","    1","    1",,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-11-24","2.24",,,"0.00","0.0","0.0","35","37","33","  230","  230",,"8.1","10.1","    1",,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2016-11-25","8.50",,,"0.00","0.0","0.0","36","44","30","  150","  160",,"13.0","16.1","    1","    1",,,,,,,,,,,,,,,
